Date,Close
7/12/2016 16:00:00,76.62
7/13/2016 16:00:00,76.81
7/14/2016 16:00:00,77.42
7/15/2016 16:00:00,77.8
7/18/2016 16:00:00,77.75
7/19/2016 16:00:00,77.3
7/20/2016 16:00:00,77.17
7/21/2016 16:00:00,76.55
7/22/2016 16:00:00,76.14
7/25/2016 16:00:00,77.58
7/26/2016 16:00:00,77.18
7/27/2016 16:00:00,76.82
7/28/2016 16:00:00,77.38
7/29/2016 16:00:00,77.65
8/1/2016 16:00:00,78.33
8/2/2016 16:00:00,76.95
8/3/2016 16:00:00,77.4
8/4/2016 16:00:00,77.41
8/5/2016 16:00:00,77.8
8/8/2016 16:00:00,78.52
8/9/2016 16:00:00,77.74
8/10/2016 16:00:00,77.93
8/11/2016 16:00:00,79.72
8/12/2016 16:00:00,79.34
8/15/2016 16:00:00,80.27
8/16/2016 16:00:00,79.87
8/17/2016 16:00:00,78.54
8/18/2016 16:00:00,80.09
8/19/2016 16:00:00,80.65
8/22/2016 16:00:00,80.11
8/23/2016 16:00:00,80.24
8/24/2016 16:00:00,80.18
8/25/2016 16:00:00,80.59
8/26/2016 16:00:00,78.19
8/29/2016 16:00:00,78.26
8/30/2016 16:00:00,76.85
8/31/2016 16:00:00,76.51
9/1/2016 16:00:00,76.66
9/2/2016 16:00:00,68.57
9/6/2016 16:00:00,67.68
9/7/2016 16:00:00,68.23
9/8/2016 16:00:00,66.08
9/9/2016 16:00:00,64.8
9/12/2016 16:00:00,66
9/13/2016 16:00:00,65.93
9/14/2016 16:00:00,66.15
9/15/2016 16:00:00,66.05
9/16/2016 16:00:00,65.98
9/19/2016 16:00:00,65.81
9/20/2016 16:00:00,65.69
9/21/2016 16:00:00,65.4
9/22/2016 16:00:00,65.73
9/23/2016 16:00:00,65.19
9/26/2016 16:00:00,64.03
9/27/2016 16:00:00,64.52
9/28/2016 16:00:00,63.51
9/29/2016 16:00:00,60.99
9/30/2016 16:00:00,60.98
10/3/2016 16:00:00,60.3
10/4/2016 16:00:00,59.39
10/5/2016 16:00:00,59.19
10/6/2016 16:00:00,58.52
10/7/2016 16:00:00,58.29
10/10/2016 16:00:00,57.81
10/11/2016 16:00:00,56.76
10/12/2016 16:00:00,57.15
10/13/2016 16:00:00,57.6
10/14/2016 16:00:00,56.62
10/17/2016 16:00:00,54.88
10/18/2016 16:00:00,56.3
10/19/2016 16:00:00,58.58
10/20/2016 16:00:00,57.77
10/21/2016 16:00:00,57
10/24/2016 16:00:00,56.2
10/25/2016 16:00:00,55.11
10/26/2016 16:00:00,57.01
10/27/2016 16:00:00,57.22
10/28/2016 16:00:00,58.4
10/31/2016 16:00:00,57.25
11/1/2016 16:00:00,57.31
11/2/2016 16:00:00,57.4
11/3/2016 16:00:00,55.11
11/4/2016 16:00:00,55.84
11/7/2016 16:00:00,55.7
11/8/2016 16:00:00,56.97
11/9/2016 16:00:00,57.79
11/10/2016 16:00:00,57.06
11/11/2016 16:00:00,57.84
11/14/2016 16:00:00,57.83
11/15/2016 16:00:00,56.81
11/16/2016 16:00:00,56.67
11/17/2016 16:00:00,57.54
11/18/2016 16:00:00,54.61
11/21/2016 16:00:00,55.8
11/22/2016 16:00:00,58.24
11/23/2016 16:00:00,57.91
11/25/2016 16:00:00,57.99
11/28/2016 16:00:00,57.21
11/29/2016 16:00:00,58.32
11/30/2016 16:00:00,56.99
12/1/2016 16:00:00,56.53
12/2/2016 16:00:00,55.31
12/5/2016 16:00:00,57.12
12/6/2016 16:00:00,57.24
12/7/2016 16:00:00,59.84
12/8/2016 16:00:00,68.84
12/9/2016 16:00:00,69.3
12/12/2016 16:00:00,69.71
12/13/2016 16:00:00,68.48
12/14/2016 16:00:00,68.64
12/15/2016 16:00:00,67.31
12/16/2016 16:00:00,66.42
12/19/2016 16:00:00,66.7
12/20/2016 16:00:00,67.59
12/21/2016 16:00:00,66.97
12/22/2016 16:00:00,64.58
12/23/2016 16:00:00,64.41
12/27/2016 16:00:00,64.44
12/28/2016 16:00:00,64.48
12/29/2016 16:00:00,64.39
12/30/2016 16:00:00,64.99
1/3/2017 16:00:00,66.85
1/4/2017 16:00:00,69.41
1/5/2017 16:00:00,68.73
1/6/2017 16:00:00,68.27
1/9/2017 16:00:00,68.19
1/10/2017 16:00:00,69.9
1/11/2017 16:00:00,69.4
1/12/2017 16:00:00,68.62
1/13/2017 16:00:00,67.92
1/17/2017 16:00:00,68.78
1/18/2017 16:00:00,68.5
1/19/2017 16:00:00,66.99
1/20/2017 16:00:00,67.32
1/23/2017 16:00:00,66.86
1/24/2017 16:00:00,67.77
1/25/2017 16:00:00,68.82
1/26/2017 16:00:00,67.64
1/27/2017 16:00:00,66.82
1/30/2017 16:00:00,66.89
1/31/2017 16:00:00,67.51
2/1/2017 16:00:00,66.4
2/2/2017 16:00:00,66.52
2/3/2017 16:00:00,66.39
2/6/2017 16:00:00,66.47
2/7/2017 16:00:00,66.14
2/8/2017 16:00:00,67.17
2/9/2017 16:00:00,67
2/10/2017 16:00:00,67.62
2/13/2017 16:00:00,66.99
2/14/2017 16:00:00,67.76
2/15/2017 16:00:00,67.16
2/16/2017 16:00:00,65.97
2/17/2017 16:00:00,66.73
2/21/2017 16:00:00,66.72
2/22/2017 16:00:00,67
2/23/2017 16:00:00,64.84
2/24/2017 16:00:00,65.32
2/27/2017 16:00:00,66.43
2/28/2017 16:00:00,65.26
3/1/2017 16:00:00,65.39
3/2/2017 16:00:00,66.53
3/3/2017 16:00:00,65.7
3/6/2017 16:00:00,64.93
3/7/2017 16:00:00,65.14
3/8/2017 16:00:00,66.25
3/9/2017 16:00:00,65
3/10/2017 16:00:00,65.08
3/13/2017 16:00:00,63.79
3/14/2017 16:00:00,63.67
3/15/2017 16:00:00,63.94
3/16/2017 16:00:00,63.84
3/17/2017 16:00:00,64.04
3/20/2017 16:00:00,63.79
3/21/2017 16:00:00,62.93
3/22/2017 16:00:00,62.82
3/23/2017 16:00:00,63.08
3/24/2017 16:00:00,63.69
3/27/2017 16:00:00,64.11
3/28/2017 16:00:00,63.68
3/29/2017 16:00:00,66.3
3/30/2017 16:00:00,50.76
3/31/2017 16:00:00,51.87
4/3/2017 16:00:00,50.92
4/4/2017 16:00:00,49.76
4/5/2017 16:00:00,49.43
4/6/2017 16:00:00,50.78
4/7/2017 16:00:00,50.63
4/10/2017 16:00:00,52.26
4/11/2017 16:00:00,51.7
4/12/2017 16:00:00,52.08
4/13/2017 16:00:00,51.22
4/17/2017 16:00:00,52
4/18/2017 16:00:00,51.93
4/19/2017 16:00:00,52.2
4/20/2017 16:00:00,53.61
4/21/2017 16:00:00,53.08
4/24/2017 16:00:00,52.75
4/25/2017 16:00:00,52.46
4/26/2017 16:00:00,52.72
4/27/2017 16:00:00,52.77
4/28/2017 16:00:00,52
5/1/2017 16:00:00,51.59
5/2/2017 16:00:00,52.46
5/3/2017 16:00:00,52.21
5/4/2017 16:00:00,51.74
5/5/2017 16:00:00,51.95
5/8/2017 16:00:00,51.69
5/9/2017 16:00:00,52.05
5/10/2017 16:00:00,53.14
5/11/2017 16:00:00,54.62
5/12/2017 16:00:00,53.12
5/15/2017 16:00:00,51.49
5/16/2017 16:00:00,50.04
5/17/2017 16:00:00,49.14
5/18/2017 16:00:00,49.23
5/19/2017 16:00:00,49.29
5/22/2017 16:00:00,49.51
5/23/2017 16:00:00,48.8
5/24/2017 16:00:00,48.78
5/25/2017 16:00:00,48.69
5/26/2017 16:00:00,48.23
5/30/2017 16:00:00,47.91
5/31/2017 16:00:00,48.27
6/1/2017 16:00:00,48.67
6/2/2017 16:00:00,54.29
6/5/2017 16:00:00,52.9
6/6/2017 16:00:00,52.05
6/7/2017 16:00:00,52.25
6/8/2017 16:00:00,51.72
6/9/2017 16:00:00,51.7
6/12/2017 16:00:00,51.9
6/13/2017 16:00:00,52.39
6/14/2017 16:00:00,53.09
6/15/2017 16:00:00,53.13
6/16/2017 16:00:00,52.97
6/19/2017 16:00:00,53.84
6/20/2017 16:00:00,52.56
6/21/2017 16:00:00,53.29
6/22/2017 16:00:00,54.25
6/23/2017 16:00:00,55.37
6/26/2017 16:00:00,55.5
6/27/2017 16:00:00,55.04
6/28/2017 16:00:00,56.16
6/29/2017 16:00:00,59.1
6/30/2017 16:00:00,59.67
7/3/2017 16:00:00,59.99
7/5/2017 16:00:00,59.75
7/6/2017 16:00:00,57.97
7/7/2017 16:00:00,58.36
7/10/2017 16:00:00,58.68
7/11/2017 16:00:00,58.78
7/12/2017 16:00:00,58.72
7/13/2017 16:00:00,59.33
7/14/2017 16:00:00,59.81
7/17/2017 16:00:00,59.74
7/18/2017 16:00:00,59.38
7/19/2017 16:00:00,61.35
7/20/2017 16:00:00,61.11
7/21/2017 16:00:00,61.94
7/24/2017 16:00:00,62.02
7/25/2017 16:00:00,61.9
7/26/2017 16:00:00,61.47
7/27/2017 16:00:00,61.47
7/28/2017 16:00:00,61.83
7/31/2017 16:00:00,61.64
8/1/2017 16:00:00,61.61
8/2/2017 16:00:00,61.23
8/3/2017 16:00:00,60.5
8/4/2017 16:00:00,61.76
8/7/2017 16:00:00,62.51
8/8/2017 16:00:00,62.53
8/9/2017 16:00:00,61.89
8/10/2017 16:00:00,60.25
8/11/2017 16:00:00,59.76
8/14/2017 16:00:00,59.93
8/15/2017 16:00:00,59.5
8/16/2017 16:00:00,59.76
8/17/2017 16:00:00,58.96
8/18/2017 16:00:00,58.13
8/21/2017 16:00:00,59.44
8/22/2017 16:00:00,59.8
8/23/2017 16:00:00,60.34
8/24/2017 16:00:00,60.02
8/25/2017 16:00:00,60.21
8/28/2017 16:00:00,60.13
8/29/2017 16:00:00,58.32
8/30/2017 16:00:00,57.61
8/31/2017 16:00:00,57.55
9/1/2017 16:00:00,61.69
9/5/2017 16:00:00,61.56
9/6/2017 16:00:00,61.49
9/7/2017 16:00:00,61.3
9/8/2017 16:00:00,62.34
9/11/2017 16:00:00,61.89
9/12/2017 16:00:00,61.79
9/13/2017 16:00:00,61.5
9/14/2017 16:00:00,61.12
9/15/2017 16:00:00,60.6
9/18/2017 16:00:00,59.76
9/19/2017 16:00:00,58.95
9/20/2017 16:00:00,58.56
9/21/2017 16:00:00,58.6
9/22/2017 16:00:00,58.14
9/25/2017 16:00:00,57.39
9/26/2017 16:00:00,59.34
9/27/2017 16:00:00,60.13
9/28/2017 16:00:00,60.27
9/29/2017 16:00:00,62.25
10/2/2017 16:00:00,62.83
10/3/2017 16:00:00,62.22
10/4/2017 16:00:00,61.34
10/5/2017 16:00:00,61.76
10/6/2017 16:00:00,61.3
10/9/2017 16:00:00,61.95
10/10/2017 16:00:00,63.31
10/11/2017 16:00:00,62.69
10/12/2017 16:00:00,60.5
10/13/2017 16:00:00,59.17
10/16/2017 16:00:00,58.2
10/17/2017 16:00:00,58.93
10/18/2017 16:00:00,59.72
10/19/2017 16:00:00,60.09
10/20/2017 16:00:00,63.29
10/23/2017 16:00:00,63.83
10/24/2017 16:00:00,61.87
10/25/2017 16:00:00,62.07
10/26/2017 16:00:00,62.01
10/27/2017 16:00:00,62.4
10/30/2017 16:00:00,61.72
10/31/2017 16:00:00,61.51
11/1/2017 16:00:00,61.49
11/2/2017 16:00:00,60.76
11/3/2017 16:00:00,61.15
11/6/2017 16:00:00,61.79
11/7/2017 16:00:00,60.24
11/8/2017 16:00:00,61.64
11/9/2017 16:00:00,64.01
11/10/2017 16:00:00,64.87
11/13/2017 16:00:00,64.6
11/14/2017 16:00:00,64.93
11/15/2017 16:00:00,64.91
11/16/2017 16:00:00,65.71
11/17/2017 16:00:00,66.31
11/20/2017 16:00:00,66.88
11/21/2017 16:00:00,66.58
11/22/2017 16:00:00,66.8
11/24/2017 13:00:00,66.79
11/27/2017 16:00:00,66.13
11/28/2017 16:00:00,67.37
11/29/2017 16:00:00,66.87
11/30/2017 16:00:00,66.96
12/1/2017 16:00:00,67.22
12/4/2017 16:00:00,67.22
12/5/2017 16:00:00,66.36
12/6/2017 16:00:00,67.66
12/7/2017 16:00:00,72.01
12/8/2017 16:00:00,73.77
12/11/2017 16:00:00,73.64
12/12/2017 16:00:00,74.31
12/13/2017 16:00:00,74.19
12/14/2017 16:00:00,74.78
12/15/2017 16:00:00,75.82
12/18/2017 16:00:00,76.55
12/19/2017 16:00:00,76.57
12/20/2017 16:00:00,76.88
12/21/2017 16:00:00,77.74
12/22/2017 16:00:00,78.48
12/26/2017 16:00:00,79.4
12/27/2017 16:00:00,79.28
12/28/2017 16:00:00,79.61
12/29/2017 16:00:00,78.59
1/2/2018 16:00:00,79.69
1/3/2018 16:00:00,78.59
1/4/2018 16:00:00,79.85
1/5/2018 16:00:00,79.43
1/8/2018 16:00:00,79.04
1/9/2018 16:00:00,79.51
1/10/2018 16:00:00,78.86
1/11/2018 16:00:00,78.99
1/12/2018 16:00:00,78.84
1/16/2018 16:00:00,76.7
1/17/2018 16:00:00,77.92
1/18/2018 16:00:00,77.57
1/19/2018 16:00:00,79.34
1/22/2018 16:00:00,78.96
1/23/2018 16:00:00,79.7
1/24/2018 16:00:00,79.2
1/25/2018 16:00:00,78.62
1/26/2018 16:00:00,79.08
1/29/2018 16:00:00,79.96
1/30/2018 16:00:00,79.48
1/31/2018 16:00:00,78.21
2/1/2018 16:00:00,78.81
2/2/2018 16:00:00,78.62
2/5/2018 16:00:00,77.41
2/6/2018 16:00:00,78.62
2/7/2018 16:00:00,80.99
2/8/2018 16:00:00,76.67
2/9/2018 16:00:00,77.15
2/12/2018 16:00:00,76.8
2/13/2018 16:00:00,77.27
2/14/2018 16:00:00,81.22
2/15/2018 16:00:00,80.92
2/16/2018 16:00:00,81.4
2/20/2018 16:00:00,80.58
2/21/2018 16:00:00,81.16
2/22/2018 16:00:00,80.83
2/23/2018 16:00:00,81.86
2/26/2018 16:00:00,82.33
2/27/2018 16:00:00,80.46
2/28/2018 16:00:00,81.1
3/1/2018 16:00:00,81.04
3/2/2018 16:00:00,82.07
3/5/2018 16:00:00,81.13
3/6/2018 16:00:00,83.69
3/7/2018 16:00:00,81.32
3/8/2018 16:00:00,80.75
3/9/2018 16:00:00,81
3/12/2018 16:00:00,80.33
3/13/2018 16:00:00,79.8
3/14/2018 16:00:00,80.75
3/15/2018 16:00:00,79.61
3/16/2018 16:00:00,80.76
3/19/2018 16:00:00,80.28
3/20/2018 16:00:00,81.48
3/21/2018 16:00:00,80.7
3/22/2018 16:00:00,81.1
3/23/2018 16:00:00,79.51
3/26/2018 16:00:00,80.34
3/27/2018 16:00:00,78.71
3/28/2018 16:00:00,85.96
3/29/2018 16:00:00,89.12
4/2/2018 16:00:00,87.27
4/3/2018 16:00:00,88.67
4/4/2018 16:00:00,88.24
4/5/2018 16:00:00,91.27
4/6/2018 16:00:00,89.61
4/9/2018 16:00:00,89.64
4/10/2018 16:00:00,91.01
4/11/2018 16:00:00,91.08
4/12/2018 16:00:00,92.02
4/13/2018 16:00:00,91.71
4/16/2018 16:00:00,93.76
4/17/2018 16:00:00,94.6
4/18/2018 16:00:00,95
4/19/2018 16:00:00,95.29
4/20/2018 16:00:00,96.31
4/23/2018 16:00:00,96.64
4/24/2018 16:00:00,96.9
4/25/2018 16:00:00,97.85
4/26/2018 16:00:00,98.42
4/27/2018 16:00:00,99.17
4/30/2018 16:00:00,99.8
5/1/2018 16:00:00,99.7
5/2/2018 16:00:00,99.74
5/3/2018 16:00:00,99.86
5/4/2018 16:00:00,95.49
5/7/2018 16:00:00,97.17
5/8/2018 16:00:00,98.2
5/9/2018 16:00:00,98.96
5/10/2018 16:00:00,97.91
5/11/2018 16:00:00,98.54
5/14/2018 16:00:00,98.72
5/15/2018 16:00:00,98.95
5/16/2018 16:00:00,101.65
5/17/2018 16:00:00,102
5/18/2018 16:00:00,102.82
5/21/2018 16:00:00,103.74
5/22/2018 16:00:00,102.88
5/23/2018 16:00:00,105.27
5/24/2018 16:00:00,106.41
5/25/2018 16:00:00,106.18
5/29/2018 16:00:00,105.68
5/30/2018 16:00:00,105.63
5/31/2018 16:00:00,105.05
6/1/2018 16:00:00,122.19
6/4/2018 16:00:00,124.98
6/5/2018 16:00:00,124.05
6/6/2018 16:00:00,124.19
6/7/2018 16:00:00,122.7
6/8/2018 16:00:00,122.02
6/11/2018 16:00:00,122.37
6/12/2018 16:00:00,124.96
6/13/2018 16:00:00,125.13
6/14/2018 16:00:00,125.88
6/15/2018 16:00:00,128.37
6/18/2018 16:00:00,129.69
6/19/2018 16:00:00,128.1
6/20/2018 16:00:00,128.27
6/21/2018 16:00:00,127.71
6/22/2018 16:00:00,124.18
6/25/2018 16:00:00,124.86
6/26/2018 16:00:00,126.79
6/27/2018 16:00:00,123.88
6/28/2018 16:00:00,124.94
6/29/2018 16:00:00,124.85
7/2/2018 16:00:00,125.48
7/3/2018 13:00:00,125.23
7/5/2018 16:00:00,124.52
7/6/2018 16:00:00,128.54
7/9/2018 16:00:00,126.53
7/10/2018 16:00:00,127.38
7/11/2018 16:00:00,125.66
7/12/2018 16:00:00,125.72
7/13/2018 16:00:00,125.45
7/16/2018 16:00:00,127.26
7/17/2018 16:00:00,129.45
7/18/2018 16:00:00,128.81
7/19/2018 16:00:00,127.79
7/20/2018 16:00:00,126.45
7/23/2018 16:00:00,125.37
7/24/2018 16:00:00,122.98
7/25/2018 16:00:00,125.03
7/26/2018 16:00:00,124.49
7/27/2018 16:00:00,120
7/30/2018 16:00:00,118.84
7/31/2018 16:00:00,119.95
8/1/2018 16:00:00,120.55
8/2/2018 16:00:00,124.39
8/3/2018 16:00:00,126.08
8/6/2018 16:00:00,126.31
8/7/2018 16:00:00,125.58
8/8/2018 16:00:00,127.18
8/9/2018 16:00:00,128.16
8/10/2018 16:00:00,130.52
8/13/2018 16:00:00,129.94
8/14/2018 16:00:00,129.47
8/15/2018 16:00:00,126.45
8/16/2018 16:00:00,129.47
8/17/2018 16:00:00,130.19
8/20/2018 16:00:00,136.67
8/21/2018 16:00:00,135.61
8/22/2018 16:00:00,135.48
8/23/2018 16:00:00,136.2
8/24/2018 16:00:00,138.76
8/27/2018 16:00:00,138.16
8/28/2018 16:00:00,138.68
8/29/2018 16:00:00,138.7
8/30/2018 16:00:00,137
8/31/2018 16:00:00,154.93
9/4/2018 16:00:00,157.29
9/5/2018 16:00:00,152.74
9/6/2018 16:00:00,151
9/7/2018 16:00:00,150.82
9/10/2018 16:00:00,154.11
9/11/2018 16:00:00,153.23
9/12/2018 16:00:00,153.01
9/13/2018 16:00:00,154.6
9/14/2018 16:00:00,153.71
9/17/2018 16:00:00,155.38
9/18/2018 16:00:00,158.44
9/19/2018 16:00:00,155.21
9/20/2018 16:00:00,155.97
9/21/2018 16:00:00,156.99
9/24/2018 16:00:00,157.34
9/25/2018 16:00:00,158.41
9/26/2018 16:00:00,158.96
9/27/2018 16:00:00,161.24
9/28/2018 16:00:00,162.49
10/1/2018 16:00:00,161.64
10/2/2018 16:00:00,160.2
10/3/2018 16:00:00,161.52
10/4/2018 16:00:00,157.04
10/5/2018 16:00:00,153.84
10/8/2018 16:00:00,150.78
10/9/2018 16:00:00,150.25
10/10/2018 16:00:00,140.68
10/11/2018 16:00:00,140.51
10/12/2018 16:00:00,143.71
10/15/2018 16:00:00,144.46
10/16/2018 16:00:00,146.83
10/17/2018 16:00:00,143.57
10/18/2018 16:00:00,142.68
10/19/2018 16:00:00,136.77
10/22/2018 16:00:00,139.95
10/23/2018 16:00:00,137.43
10/24/2018 16:00:00,134.29
10/25/2018 16:00:00,137.22
10/26/2018 16:00:00,134.82
10/29/2018 16:00:00,135.88
10/30/2018 16:00:00,142.13
10/31/2018 16:00:00,140.73
11/1/2018 16:00:00,144.17
11/2/2018 16:00:00,142.02
11/5/2018 16:00:00,142.2
11/6/2018 16:00:00,141.13
11/7/2018 16:00:00,143.23
11/8/2018 16:00:00,142.27
11/9/2018 16:00:00,137.56
11/12/2018 16:00:00,135.42
11/13/2018 16:00:00,138.7
11/14/2018 16:00:00,140.13
11/15/2018 16:00:00,139.83
11/16/2018 16:00:00,134.53
11/19/2018 16:00:00,126.99
11/20/2018 16:00:00,121.39
11/21/2018 16:00:00,123.88
11/23/2018 13:00:00,120.86
11/26/2018 16:00:00,123.76
11/27/2018 16:00:00,122.77
11/28/2018 16:00:00,128.99
11/29/2018 16:00:00,129.46
11/30/2018 16:00:00,132.55
12/3/2018 16:00:00,139.89
12/4/2018 16:00:00,133.62
12/6/2018 16:00:00,131.44
12/7/2018 16:00:00,113.87
12/10/2018 16:00:00,115.01
12/11/2018 16:00:00,116.85
12/12/2018 16:00:00,122.65
12/13/2018 16:00:00,120.2
12/14/2018 16:00:00,119.12
12/17/2018 16:00:00,118.87
12/18/2018 16:00:00,119.2
12/19/2018 16:00:00,115.71
12/20/2018 16:00:00,115.01
12/21/2018 16:00:00,113.74
12/24/2018 13:00:00,113.26
12/26/2018 16:00:00,122.66
12/27/2018 16:00:00,123.34
12/28/2018 16:00:00,121.4
12/31/2018 16:00:00,121.61
1/2/2019 16:00:00,123.35
1/3/2019 16:00:00,124.36
1/4/2019 16:00:00,128.55
1/7/2019 16:00:00,134.1
1/8/2019 16:00:00,135.86
1/9/2019 16:00:00,136
1/10/2019 16:00:00,131.61
1/11/2019 16:00:00,132.16
1/14/2019 16:00:00,139.73
1/15/2019 16:00:00,141.13
1/16/2019 16:00:00,142.24
1/17/2019 16:00:00,145.14
1/18/2019 16:00:00,152.07
1/22/2019 16:00:00,149.47
